Date,target,model_0,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12,model_13,model_14,model_15,model_16,model_17,model_18,model_19,model_20,model_21,model_22,model_23,model_24,model_25,model_26,model_27,model_28,model_29,model_30,model_31,model_32,model_33,model_34,model_35,model_36,model_37,model_38,model_39,model_40,model_41,model_42,model_43,model_44,model_45,model_46,model_47,model_48,model_49,mean
2024-03-22 00:00:00+00:00,0.0025230073950464,-0.014389981294832498,-0.0168704250172033,-0.0087348881825552,-0.0050055401320269,-0.013921715613693299,-0.0172217711618974,-0.0154261325413182,-0.0202381124134013,-0.014670823196444301,-0.008116931548279,-0.015554280531291199,-0.0109615166298292,-0.017501307429378,-0.0200924689260708,-0.0172053201718449,-0.020990941053426,-0.015067213718663298,-0.0125902299267401,-0.0039079587996704,-0.0188931786948972,-0.0164552333634956,-0.0105638857551856,-0.008699505497600901,-0.015014335536351502,-0.0021386939885405997,-0.0161404449744738,-0.0147270307457905,-0.0153821979528048,-0.0177962501796062,-0.0155125655208007,-0.0314945717934588,-0.015135367820309699,-0.015215860164495498,-0.0178251699756113,-0.0134748623323051,-0.012939617620237601,-0.014446841661244401,-0.018594841295927998,-0.0181143679356624,-0.0213325602238431,-0.0256834554025083,-0.0273618480781097,-0.0110841809564513,-0.0127911670195251,-0.0102765809646246,-0.0243152161147631,-0.0112743465676543,-0.0221632699397912,-0.0146866866511378,-0.013385361112614298,-0.015427741082567802
2024-03-23 00:00:00+00:00,0.1030989052134629,-0.1051850067152332,-0.10826271621016631,-0.09999964185421831,-0.096795344104839,-0.10482822839933241,-0.10725163810996691,-0.1058699768019208,-0.1109859264987178,-0.1054868259330103,-0.0993725611493223,-0.10697091693459751,-0.1018090594603393,-0.1086261365023807,-0.1108646127548735,-0.1081066297667981,-0.1119972650685766,-0.1064890480647917,-0.1035635179683365,-0.09589157950429361,-0.1093139066379063,-0.1072558056245165,-0.101644572870457,-0.09959565341255941,-0.1062506532090674,-0.09377650075292,-0.1074579951975905,-0.10503380407797791,-0.1072819177078668,-0.10875747832811021,-0.106579691506247,-0.12203921696308641,-0.1060193561515606,-0.10583800415123501,-0.10859227544666461,-0.1041901428513286,-0.10411662528997581,-0.1059175776321678,-0.1094548858410319,-0.108730129013878,-0.1127461804566357,-0.1162255992837083,-0.1179187823043423,-0.1025768588987016,-0.10399433478490891,-0.1015327011517642,-0.1152458426600462,-0.10267681413047891,-0.1132833340116396,-0.10611859509177471,-0.10434245248463621,-0.10645728639453
2024-03-24 00:00:00+00:00,0.0246414554013447,-0.07787982067693369,-0.0805619689835132,-0.0748990327831769,-0.0704514929972293,-0.07738584636076459,-0.07944775229879869,-0.0798832855809086,-0.0818385218739477,-0.0796323433225392,-0.0730239020287421,-0.07876523185860429,-0.07545723320546349,-0.0798231916691184,-0.0840912171272135,-0.0806441996506288,-0.0828052192211734,-0.0786503568563021,-0.0784524247480188,-0.071513053719943,-0.0808273739220285,-0.0787858928302414,-0.0732427312340526,-0.0739579550407812,-0.0791122771507599,-0.068072293566197,-0.0805099033349877,-0.0778238589594709,-0.0797331688641282,-0.0814308513878742,-0.0798878309946687,-0.0927760860705382,-0.07899633958420199,-0.07953694866492339,-0.0808773144420428,-0.077754733251508,-0.075978420972846,-0.0788730821305499,-0.0836817166693663,-0.0799126831919808,-0.0840248068612371,-0.0865852915605479,-0.089088929072183,-0.073941367232124,-0.0775157743566881,-0.0745065333534197,-0.08682584430175119,-0.0754715187915669,-0.0842567410257003,-0.0783581516860061,-0.0780675993934411,-0.0791124022972167
2024-03-25 00:00:00+00:00,0.017736456610143,-0.0553291351295358,-0.05830610507846069,-0.0536620250447325,-0.0489037009878449,-0.05496808253591989,-0.0574306375162162,-0.059014037784755904,-0.059427747482339296,-0.0572923694095179,-0.0512060377995045,-0.055956238605123595,-0.054002279810632506,-0.057064054198332395,-0.062491941561906406,-0.0589877668444832,-0.0602440478172592,-0.0567158490162972,-0.057443600151219104,-0.050836573896064496,-0.057908526659992104,-0.0561584557111698,-0.0510656380594946,-0.0527086088373368,-0.05623335093563139,-0.0475798990896312,-0.0584066375143726,-0.055161600273586395,-0.056873532269644395,-0.059776701616619105,-0.057739666734686806,-0.068797140062481,-0.057180487466514496,-0.05775867859935779,-0.059273002426259505,-0.056923884905167005,-0.053258973513707106,-0.05658155611766651,-0.0633898776914894,-0.057119879946411795,-0.060995592588875505,-0.0630857454684643,-0.0662088187168004,-0.0509584802768034,-0.0552725604292118,-0.053156251832772505,-0.0639579867748859,-0.0533573167045962,-0.061517727526794796,-0.055736795597451205,-0.056528438120009905,-0.05699908086276061
2024-03-26 00:00:00+00:00,-0.0100331471996967,-0.0121288771456863,-0.0157183708487599,-0.0123223622344279,-0.0074269290938852005,-0.011842442227888501,-0.013301109216388801,-0.015333212117397101,-0.0163021093610781,-0.0150147372463438,-0.009643233422267802,-0.012914025823523002,-0.011531666002847201,-0.0133947383377401,-0.0193615286431521,-0.016433212774046302,-0.0168136164593429,-0.014220870984052301,-0.015058551599382401,-0.0092005612765804,-0.013046487821081702,-0.0124072737713244,-0.0081003341891662,-0.009869211325795199,-0.013925492051034799,-0.0065359240333840996,-0.0156408183117277,-0.0116379752470416,-0.0145741029775419,-0.0164692152656905,-0.0149079751406192,-0.024286737429299803,-0.0141256568473456,-0.0157268620024495,-0.015676367941841702,-0.014225965676266102,-0.010272144872214901,-0.014344615397156202,-0.0209585448291025,-0.013800502268723102,-0.0178376495943153,-0.019231104522479,-0.021785583198475,-0.008249099201808902,-0.012848926978569,-0.010409588346604801,-0.021062929411794,-0.0116260876318761,-0.0181160462199535,-0.0133916815224118,-0.013939077896938202,-0.0141398427347765
2024-03-27 00:00:00+00:00,-0.0072269285056373,-0.0124560532345116,-0.0081014608475518,-0.0103074049227696,-0.0149368111213707,-0.0125788788831603,-0.0120155277237159,-0.0093779784362076,-0.0074259197799842,-0.0098309694923504,-0.013466105496024599,-0.011111375416252,-0.0124553670577035,-0.0100894294233987,-0.0057078474153207,-0.0078218437982539,-0.0075424554745587,-0.0101971591822693,-0.009262700732448,-0.014382837711636901,-0.011946681317303899,-0.0123028070807042,-0.0155544846114558,-0.0141655483890741,-0.0097909425118783,-0.0166489366203642,-0.0088045633502445,-0.0131971241872521,-0.00896272710451,-0.0085652020070214,-0.0099221166450254,-0.0003102662800594999,-0.0103875732465152,-0.0094492264614479,-0.0084426050839754,-0.010422453900926599,-0.0131667036820933,-0.0089156096303542,-0.0037515573354474,-0.0115685978960446,-0.0061584368526350994,-0.0050703891606023,-0.0046058474615233,-0.0160537926021448,-0.01133758503732,-0.014254408285722199,-0.0043762069564148,-0.0129045841414018,-0.007136581892571716,-0.0103639001466359,-0.0108038538434249,-0.0101681887974317
2024-03-28 00:00:00+00:00,0.0053015185391298,-0.015382375278902299,-0.009617541204498401,-0.0125409677719235,-0.016288155998409902,-0.0152737461019348,-0.0144664573721486,-0.0123555033234424,-0.0089230286828258,-0.012211739577042099,-0.015218797939248201,-0.011760404353968102,-0.014061315468230402,-0.012576793513214,-0.009176803949909001,-0.010518253330382902,-0.009604178548583,-0.012576447927285099,-0.011362058973317301,-0.015668520427987498,-0.0145711699085892,-0.014949240914747601,-0.016002471630563203,-0.015905822765795698,-0.0115355431095984,-0.0178897163879959,-0.010358707826565299,-0.015360488170075402,-0.010935836327739501,-0.0102250812674111,-0.0129533669803474,-0.0027290920801037004,-0.0132449263089846,-0.0114471883071232,-0.010980301717251102,-0.012238695279492099,-0.0143555242889887,-0.0112485915933459,-0.0070726464244702004,-0.014429364482452299,-0.0087988481390602,-0.0071804692342704,-0.0082001781149878,-0.0180346320874923,-0.014325458313179102,-0.017053628830805703,-0.0085591266997501,-0.014700995022526002,-0.010475170284586699,-0.0126297833556372,-0.013678291063758499,-0.012433068933218999
2024-03-29 00:00:00+00:00,0.0131684322930936,-0.007680821585503499,-0.0013010301101268988,-0.0050862095735602995,-0.0079144661508152,-0.007796555283867799,-0.0062996945890829,-0.005162181298328098,-0.0002632082229135999,-0.004217519308907099,-0.006951928461448801,-0.0038147431210353005,-0.004976892793125099,-0.004806844468003701,-0.0020908839545082,-0.002656604022651299,-0.0017087335742656997,-0.005038082689092,-0.003386070085806799,-0.0080119803857736,-0.0072789621001930985,-0.007446145729810399,-0.006201607415023699,-0.0076104646639237,-0.0036639455497012984,-0.0086530992395838,-0.0018469264853819,-0.0074093630395381995,-0.00443088183005,-0.0027431178268740985,-0.004844085509556598,-0.0036860609989927007,-0.005487381531949798,-0.004675870589557799,-0.004114619446401001,-0.003943998182178799,-0.006589487186274298,-0.0033083795437364987,-0.0007371434471063996,-0.006047372209084698,-0.0007593734842179997,-0.0001890699032684011,-0.002011703770775799,-0.009276342393448501,-0.006509963239081399,-0.0087102785618449,-0.0017671733625485991,-0.006206305515650301,-0.0038036281024794987,-0.004323856806018099,-0.006729857265973598,-0.0046484130560903985
2024-03-30 00:00:00+00:00,-0.0010457086417764,-0.014859671351620701,-0.0084288911903174,-0.012945479402446301,-0.0143926876849654,-0.0155831623943899,-0.01435864503937,-0.0127629384390213,-0.0075012573724663,-0.011451335246431901,-0.0136918163402662,-0.010528112269704501,-0.011753873708118201,-0.0114188759797014,-0.010402912240887,-0.009810502348433501,-0.0084925656403844,-0.0115076582946262,-0.0102043112918323,-0.013470369496160801,-0.0153992642490807,-0.014832753910917401,-0.012595326476322501,-0.014933863961290301,-0.0109463504870189,-0.0149389533933561,-0.0082245222182548,-0.0141228346869902,-0.011147665799842001,-0.0098687480709637,-0.011217786863859,-0.0048755628204998,-0.0122902998478485,-0.0120861570727666,-0.011168928316027801,-0.0112508116230412,-0.0141165011715306,-0.009500499386384,-0.0086193490480668,-0.013692042537246901,-0.00746042881745,-0.0079343114920166,-0.0092010145839371,-0.015541429051450801,-0.0130220470804132,-0.014658808432759001,-0.0081521391844308,-0.01336993803673,-0.0112549962671842,-0.0103342614572445,-0.0135454668937532,-0.0116773625793964
2024-03-31 00:00:00+00:00,0.0047943953114624,-0.012223234255352797,-0.00554932548212,-0.0096961202272716,-0.011704587717892997,-0.0129682013403747,-0.011907585587717397,-0.0110590250554621,-0.0059735491398065005,-0.0085183250015143,-0.011443962455017498,-0.007508543628974701,-0.0090665211452341,-0.0083550662573499,-0.0085152681456943,-0.006845998434210501,-0.0060290254120953,-0.009208042248011802,-0.0084558292825277,-0.0101821603026514,-0.012552242515090399,-0.012343583801154998,-0.009552674437496099,-0.012752523179741498,-0.008770119347576402,-0.011188658385606499,-0.0053848213522511,-0.011924115252521798,-0.008252718195821102,-0.0071588166797904,-0.008198713743001101,-0.0027470944302389003,-0.009740161594455999,-0.009820658797716,-0.008773176203396401,-0.008964173083705201,-0.0110177008934511,-0.007164364307019299,-0.006669153664179499,-0.0116946246322574,-0.004224914393885,-0.006516650523826199,-0.0081442564226522,-0.0135922527951833,-0.0104432384330557,-0.012146473209206098,-0.007010389347197101,-0.010544907193291202,-0.008461603343521001,-0.0087004909650098,-0.0114578881315309,-0.0092224706074822
2024-04-01 00:00:00+00:00,0.0221956130016252,-0.005953384311261599,-0.0131028314293982,-0.009292782653923099,-0.0072931098669604,-0.0057813270426702,-0.006753952021374299,-0.0082224670060187,-0.012881759811208,-0.0102267595362769,-0.0077950844128509,-0.012165812277069199,-0.010659550609400499,-0.010876340514292399,-0.0106017474798737,-0.0116832181176867,-0.0134833405296164,-0.0102849006958009,-0.0112079479415776,-0.0100880545607458,-0.006235414005619399,-0.0063403159814273,-0.0098545885093238,-0.006300991825082501,-0.0098268700495507,-0.0084437639775404,-0.0137054262377982,-0.006369273884523498,-0.0107652413218686,-0.0121679531337184,-0.010305971232295099,-0.016052593861916098,-0.0095525023684635,-0.008606469082874999,-0.0104270986479702,-0.0103267037387921,-0.0082979603720674,-0.0117199507107193,-0.0125864342702924,-0.006661331802132599,-0.0140186673685672,-0.012166262983732199,-0.0108446783712182,-0.005337831686301,-0.0080502970607616,-0.006876206203706799,-0.0107795512584181,-0.0090613447824845,-0.0106793817025715,-0.0099499129685434,-0.006684430518610099,-0.0097469958147379
2024-04-02 00:00:00+00:00,-0.0140815572242178,-0.0177676498414835,-0.0099201526641994,-0.0130721807261227,-0.0162716077062703,-0.0179529465427282,-0.0163972699545861,-0.0145121157697632,-0.0112099543901153,-0.0116635510145186,-0.015180330286685001,-0.011722193397066101,-0.0126892415588864,-0.0134955743189133,-0.012873656419792101,-0.011477041782807701,-0.010684487778078601,-0.0131292798880767,-0.0111111882721407,-0.0121851595750719,-0.0179134841875553,-0.0181256770191414,-0.0138252723756789,-0.0161423078665558,-0.013639204064137501,-0.0146960897104993,-0.0099100115003002,-0.0177835229675866,-0.0130530006987482,-0.0116202306078624,-0.0126531963350274,-0.0080232038648416,-0.0130104519023886,-0.0139299909159421,-0.013020152146118201,-0.012639527809772,-0.0155651433646418,-0.0116635510145186,-0.0101064414358256,-0.0170870895598149,-0.0098822335296199,-0.0119355987591183,-0.0132633196196137,-0.0184828223564602,-0.014998671176838901,-0.0166393351276578,-0.012579562666716,-0.0136765720485051,-0.0132114012696516,-0.013830122497543701,-0.0168811798406447,-0.0136620790025327
2024-04-03 00:00:00+00:00,-0.0058937701457594,-0.024220192102359102,-0.0166916176870124,-0.0178208423568819,-0.0213186437229083,-0.024045106376318,-0.0224395948654936,-0.0200726952356781,-0.0169579358220252,-0.0175970099025176,-0.0201781268063401,-0.0179064845447155,-0.0182416742041481,-0.0184755690565607,-0.0197410833177738,-0.0163072340815657,-0.0159582924781338,-0.0191463955931168,-0.017206588858242,-0.0178180472463129,-0.024251161927463502,-0.0240230809050344,-0.0193849862312853,-0.022040788489511,-0.0189269235112402,-0.0197656802907809,-0.0162037031860906,-0.0229311989123665,-0.0183503481030702,-0.0180974464987885,-0.0182759981619352,-0.014881056864847399,-0.0191282832766298,-0.0196390058797945,-0.0180444512024006,-0.018339279465217,-0.0213329546890215,-0.0169937132373082,-0.0159004895915672,-0.0232392200970685,-0.0157218261239977,-0.0180467990952785,-0.0195225056712793,-0.0256307166998911,-0.0206076793985816,-0.022684334746913802,-0.0186363438164886,-0.0200748195197105,-0.0198926901150355,-0.0193332207835477,-0.0221353750311654,-0.0194835843156283
2024-04-04 00:00:00+00:00,0.0100733567827611,-0.009555444962731,-0.0029213375733496,-0.00321757638637,-0.006611164064454901,-0.010197970527949402,-0.008753778197655502,-0.006809443877421802,-0.0022839855029676004,-0.0030970114632273005,-0.005237826119963101,-0.0029144770693275007,-0.0033627716436248015,-0.0041202387680333,-0.005978760554351101,-0.0026433184595355003,-0.0015779159250853998,-0.005018852327650801,-0.0027625337753296,-0.0036057009663750007,-0.0103640846991077,-0.009853595719495201,-0.0046257791873675,-0.008351595207769102,-0.004865671893583301,-0.0050315611301836,-0.0020121520895013,-0.008554261244619001,-0.0042541872973830015,-0.003875172566981201,-0.004274656342170301,-6.759283470950117e-05,-0.004579780070235701,-0.004807188908476801,-0.0038000444245751015,-0.004393984125243401,-0.006273649760022799,-0.0028206793585990007,-0.0015036875209117999,-0.0096952417905914,-0.0023125521918466,-0.003683865725315401,-0.005751576650668102,-0.0112351437753577,-0.0064546096120159015,-0.0087694111494436,-0.004549976241287201,-0.0051593239591855005,-0.006168042984993899,-0.0051444782783508,-0.0076753294588354,-0.005231579687284601
2024-04-05 00:00:00+00:00,-0.0009360829177728,-0.0102562709315912,-0.004539116953244399,-0.0039958615047118,-0.0072528332458527,-0.0107574377227052,-0.0099154418830242,-0.0073770949963267,-0.003932951209893,-0.0036513580495448,-0.0059204711435488,-0.0037797395892369,-0.004162657295222499,-0.0050343824246674,-0.0058094595259659,-0.003856568090874,-0.0028374213148095,-0.0066142659170283,-0.0029890740963019,-0.0049794890169759,-0.0117446282959148,-0.010670810803468,-0.005276336531997,-0.0084283093209006,-0.0061476162788237,-0.0058928574212212,-0.0026338814582984,-0.0093843231108372,-0.0045435707794262,-0.0052783407537789,-0.0052819038147244,-0.0015331183174513,-0.0053713143753252,-0.0060359365873135,-0.0048290610376836,-0.0053307845570703,-0.0069310443042132,-0.0040985221982037,-0.0024246629734055,-0.0101435891291901,-0.0038955390699653,-0.0046545823970091,-0.0063286643131164,-0.0119307982303167,-0.0069625551244499,-0.009997503630425,-0.0062533946506429,-0.0055564821988361,-0.0076121456730744,-0.0067119160560656,-0.0079762459634416,-0.0061504466853623
2024-04-06 00:00:00+00:00,-0.0003419285416157,-0.0092966001626055,-0.0039705170220342,-0.0033705817744731003,-0.0065834618258738,-0.0099041140088725,-0.0086071705803256,-0.0056560865342232,-0.0032706111415431,-0.0026213035524124,-0.0047155601448181,-0.0033790519730268,-0.0029039407041521,-0.0040906601015197,-0.0047477691893184,-0.0026540698468175,-0.0020862321937758,-0.005630898838524,-0.0019439105680772,-0.0035343017965179004,-0.0117223089984157,-0.010078644679071401,-0.004443176391327601,-0.0072886058554705,-0.0057572831169439,-0.0046376566081201,-0.0016068858256242,-0.0070781882913993005,-0.0037804948044805,-0.0045282127268076,-0.0046354276085007005,-0.001778184446375,-0.0041996581829083,-0.0043760835027837,-0.0035090026508377004,-0.0039194729307499,-0.006701264455759,-0.0030365661815062997,-0.0017620241991343,-0.0090749261504563,-0.0034582929094964,-0.0035774329391532996,-0.0055657005996566,-0.0108407396489437,-0.0056197538404270005,-0.0087005656643784,-0.0052955458457855,-0.0053027900945485,-0.00655314743105,-0.0060349050195399,-0.0071321300821887,-0.005219238272815
2024-04-07 00:00:00+00:00,0.0115930902796088,-0.0044291993136347,-0.0086333041494646,-0.009839047971881,-0.0068421363037926,-0.003251439004803699,-0.0050553164940961,-0.0082041864451205,-0.009183943884916699,-0.011515271584458855,-0.0082464404357535,-0.009783192432812,-0.0105103178336257,-0.0093130471069563,-0.0091584131095738,-0.0108380928533117,-0.011234656031891,-0.0074952336049221,-0.0108794549391292,-0.0103237982390901,-0.0018488071943718008,-0.0033443085937148002,-0.00883364826864,-0.0064474684229462,-0.0077487575487201,-0.0093594261573608,-0.0121107295368884,-0.0062732125196233,-0.0097688104676625,-0.0082851268071246,-0.0096028046838828,-0.0109690913730842,-0.0095935511714222,-0.0084091015764752,-0.0099043799996143,-0.0097621211815465,-0.0061981810270217,-0.0095420436683287,-0.012142615134041499,-0.0050334648261171,-0.0099486407760821,-0.0098218788041831,-0.007906624701058601,-0.0029068292817256997,-0.0087849279680948,-0.0052762859121293,-0.008224588767774401,-0.0085725431339105,-0.0068011086822809,-0.0070133820283633,-0.0067980985035287,-0.008239381009138999
2024-04-08 00:00:00+00:00,0.0059732946920896,-0.0065660063445934,-0.0104871829686983,-0.0121330654191433,-0.0090589661028006,-0.005149802414754399,-0.0068812081531023995,-0.0106483106064746,-0.0106668259574639,-0.0138793495645364,-0.0103013681962696,-0.011673047115396299,-0.0123353015445328,-0.0114194529330959,-0.011165638329950399,-0.0129029954311166,-0.0130902429390385,-0.0096203779952987,-0.0130242268959277,-0.0132331858570931,-0.0038269467128197996,-0.0052277211835012,-0.0103785154920585,-0.0086883284517462,-0.0099358002246528,-0.0113860591750616,-0.014183971172479999,-0.0083255157406932,-0.012241512474938,-0.0101261336244062,-0.0120479829729304,-0.0128581397891364,-0.011923445195442601,-0.0104878442312336,-0.0122310424847952,-0.0117333322165342,-0.0079647970276688,-0.011752729250903999,-0.0145767611184681,-0.0067768388829422994,-0.012058673383918299,-0.0116517765038431,-0.0100634238939721,-0.0048657901558287,-0.0113646783530858,-0.0075691416106942995,-0.010686884254368999,-0.0104138930376989,-0.008811433493740799,-0.0091818507239501,-0.0092263757346625,-0.0103360778667493
2024-04-09 00:00:00+00:00,0.0291078273278926,-0.0304343315237235,-0.0343008918626284,-0.036543612988566204,-0.0329697863142847,-0.029118235149052492,-0.0310592390173657,-0.0348153668959636,-0.0342062354680795,-0.0380245911616124,-0.0340790409379045,-0.0356073473082251,-0.036288895260179505,-0.0352443882397754,-0.0351068954444527,-0.0370265358903851,-0.0368719523571577,-0.033295934562632,-0.0368835652944519,-0.0374215948704121,-0.0280803014893811,-0.029155374637191464,-0.0342034965677743,-0.0328078625282393,-0.033888194364635804,-0.0355916807984791,-0.0380639217699955,-0.032205961797161,-0.0361859126087027,-0.0342330766910708,-0.0360693450117119,-0.0367757621784379,-0.035779131135369305,-0.034625615882817,-0.0363192422755615,-0.0358929598320549,-0.0320150056678801,-0.0353376204061656,-0.038903011267507004,-0.0304944777744264,-0.035859545248331,-0.035285362188341704,-0.0337173965416014,-0.028087203518150302,-0.0352172183487475,-0.031311656069496,-0.034033794304862,-0.0342953045060058,-0.0325857924914909,-0.032592913632284504,-0.0333394282994791,-0.034245040207604105
2024-04-10 00:00:00+00:00,0.0169198930317326,-0.0320947384557732,-0.0355641809603295,-0.038415213170041804,-0.0346585489447953,-0.030723781702975503,-0.032596578037438706,-0.036894258120560505,-0.0357308930487657,-0.0398829395833686,-0.0360279088385083,-0.036917891635013106,-0.038348464460304,-0.0363303539491387,-0.0373128481152802,-0.0384587541944163,-0.0382174155580914,-0.0349944216389308,-0.0394068626616019,-0.0394084595206865,-0.029352186206543902,-0.0306310574187942,-0.0354712437616036,-0.034755105690779706,-0.0354439906998925,-0.0374570977192592,-0.039704091365889205,-0.0338055068217818,-0.0374219668193971,-0.035968931509649096,-0.037751558534466406,-0.0380487872387536,-0.0375915532541857,-0.0365885128344885,-0.0378246946805428,-0.037892933792093006,-0.033315058168253406,-0.0369422703503719,-0.04135503074486,-0.032018834420616704,-0.0367658706501556,-0.036539968318315505,-0.0356264584646304,-0.0296110902927998,-0.0369351377131272,-0.033155265802517306,-0.035844270043775,-0.0362392265240421,-0.0339106866068233,-0.0342913778126009,-0.0353877812601132,-0.0359126411623428
2024-04-11 00:00:00+00:00,-0.0047145338500075,-0.0112071593496739,-0.014516911813354101,-0.0180160412446077,-0.0139405107169149,-0.0097020887787499,-0.0113112172301426,-0.0162601430261958,-0.0142889057130917,-0.0191438234843352,-0.015310222294432302,-0.0152959849989155,-0.0172079700380304,-0.014916184203804401,-0.0166453874931222,-0.0176315295796564,-0.016637640729385103,-0.0139494090266129,-0.0189414654532025,-0.018770303849011002,-0.0076574665821362,-0.0092956977405412,-0.0139188407156503,-0.0141072755092555,-0.0142259894292269,-0.016696893003374298,-0.018571400455761,-0.012614767257905299,-0.0164682587871332,-0.0147217823084016,-0.0169056368802903,-0.0163155219183165,-0.016815292865356303,-0.0160104669246688,-0.0168798841251643,-0.0170070776108478,-0.0118958885203012,-0.0161410103622387,-0.021050469537631303,-0.0107809826581366,-0.015499808633998502,-0.014976902081743898,-0.0144005009853046,-0.0083994809249552,-0.016294375347034103,-0.012332324439490299,-0.015196323930297599,-0.015201348858127099,-0.012657583830452299,-0.0132402660866784,-0.0149327245912431,-0.014898102838497998
2024-04-12 00:00:00+00:00,-0.0022492093215127,-2.9345744514699956e-05,-0.0032141478884579002,-0.007635783759097299,-0.0035012944208059004,-0.0013283419622795,-0.00013505353389560004,-0.0051012159971962,-0.003059004615486,-0.0078835922683324,-0.004658505464356401,-0.0041905512803211,-0.006218142380714,-0.0040320421871898,-0.0054478954736135,-0.006854597936478699,-0.005536563798437401,-0.0027936307322941,-0.0076176924757406,-0.007989300057713299,-0.0039127659352914,-0.0018528839977445,-0.0027995209175730004,-0.0029647616510231002,-0.0033580367002719,-0.0063189066217357,-0.0074363589146534004,-0.0017879867777962004,-0.0059713856902787,-0.0034791010441299996,-0.005582317916229099,-0.004688166754510999,-0.0053971978074626,-0.0051503359351473006,-0.005951190769322299,-0.0059923168843949,-0.0009878682167810998,-0.0052231217960942,-0.0100473939033006,-0.0005423177731817999,-0.004335071183415,-0.0037845492235947004,-0.0027184256881076997,-0.0030530092483271,-0.0053248326740357,-0.0010936811880419002,-0.0036335080439420003,-0.003976506154559901,-0.0013983930943467,-0.0020857566800223004,-0.004081056943261,-0.0038089598343006
2024-04-13 00:00:00+00:00,-0.0149013958212123,-0.019961401891237702,-0.0165443507703017,-0.0121052625475743,-0.015949365994385102,-0.0214192410950207,-0.0202486686372286,-0.015046452350564002,-0.0165563685350881,-0.0120665737784812,-0.014983411794930082,-0.0153740945694777,-0.013347414499138,-0.016005975991668402,-0.0144541030493813,-0.013490151810724,-0.014474659752305401,-0.0171828735888218,-0.012204988911503602,-0.011690122567496401,-0.0240404842653197,-0.0219936691680132,-0.0166936240592277,-0.0167895553395402,-0.0164907979237097,-0.013140898698992601,-0.0123523646586212,-0.0184669822981486,-0.0140914617260019,-0.0165462483121101,-0.0146916120323969,-0.0151497629601314,-0.014483409528421901,-0.0150709095560942,-0.0142023625028028,-0.0138502630783589,-0.018607294972979402,-0.0147937630330814,-0.009934369299797602,-0.0206601189526791,-0.0158978161085907,-0.015905300856834902,-0.0179214390282392,-0.022512963109573403,-0.014668209016760301,-0.0189275578626383,-0.016893709301022502,-0.015550249700689,-0.018860827642376902,-0.0178540762940417,-0.0162183952552177,-0.016127319573554802
2024-04-14 00:00:00+00:00,-0.0264288381218549,-0.044570753835128096,-0.0403169615659434,-0.036555432049922204,-0.039796661238577904,-0.0458611243302684,-0.0445561999798171,-0.0395286990790298,-0.0404812275064012,-0.036396944846132,-0.0391279329897695,-0.0392419025184911,-0.0376170073784835,-0.040189508318330805,-0.0392325923316378,-0.037717921242882,-0.0386096659216019,-0.0414872627547686,-0.036611614211968,-0.0358252779706103,-0.0485889020646462,-0.0464632900937578,-0.040069010957447804,-0.0406742801165549,-0.040497493579984,-0.0371263498299499,-0.0363254597332813,-0.0429072267703614,-0.0381416952651706,-0.0409938228515432,-0.0390763524143293,-0.0398147465440746,-0.0389177581968971,-0.039755568000053004,-0.0386192971493812,-0.0380369289096604,-0.0426666601031632,-0.0389374487070236,-0.0349861840037505,-0.0447403704576855,-0.0398479207730921,-0.0399834000438541,-0.0427488465802131,-0.0462927103484224,-0.0389819663820923,-0.043245710919982305,-0.0416562372954741,-0.039666318622631605,-0.043523304307309704,-0.041889527035016805,-0.0408807094319576,-0.0403956037511705
2024-04-15 00:00:00+00:00,0.0659284455874031,-0.0328490829925488,-0.0378061949280011,-0.0407343182338797,-0.0381875027754463,-0.031509614145916603,-0.0331878523167997,-0.0372462692506053,-0.037983383815312,-0.0409414049979577,-0.0386970857044621,-0.0389599012314848,-0.040380709889909897,-0.0381283665338996,-0.037040831266496,-0.040206928481201096,-0.0396533780863512,-0.0362506259867948,-0.0401679073552734,-0.041741722794800803,-0.029070079304118097,-0.0312018418850787,-0.038834044360535,-0.0365254226482572,-0.0375279907879366,-0.041070779266174195,-0.0415773943912463,-0.0352289319994777,-0.0393867154060681,-0.0365747761286558,-0.038562765096339297,-0.037635491241900604,-0.0383866753956742,-0.037454235364000096,-0.038885156539567,-0.0394836636682321,-0.0353389605827272,-0.039085098590446996,-0.041151239728650396,-0.0329831837633425,-0.0385607865603768,-0.037925456679075806,-0.0339458514277775,-0.0317469285427555,-0.0384826343898569,-0.034465327036606,-0.0355840792047517,-0.037810921430578195,-0.0339192511109479,-0.0363071241803915,-0.0359824244452075,-0.0372473662388779
